release_date;title;genre;movie_id
February 21st;Omar;Thriller/Suspense;9554
January 24th;L'inconnu du lac;Drama;9555
November 22nd;Delivery Man;Comedy;9556
June 6th;Borgman;Thriller/Suspense;9557
November 17th;Gori Tere Pyaar Mein;Romantic Comedy;9558
November 15th;Tag und Nacht;Drama;9559
November 15th;Sweet Dreams;Documentary;9560
November 15th;Sunlight, Jr.;Drama;9561
February 14th;The Returned;Horror;9562
November 18th;RUSH: Clockwork Angels Tour;Concert/Performance;9563
November 15th;Ram-Leela;Drama;9564
November 15th;The Littlest Angel;;9565
November 15th;Nebraska;Drama;9566
November 15th;La grande bellezza;Drama;9567
November 15th;Sevgi tasi;Drama;9568
November 22nd;The Hunger Games: Catching Fire;Adventure;9569
November 15th;Dear Mr. Watterson;Documentary;9570
November 2nd;Amber Alert;Thriller/Suspense;9571
November 2nd;Wreck-It Ralph;Adventure;9572
April 2nd;Dom Hemingway;Comedy;9573
June 9th;Oh Boy;Drama;9574
November 1st;Cowboy and Lucky 2: The Last Stand;Action;9575
January 30th;La chispa de la vida;Drama;9576
October 29th;Jesus Christ Superstar Live;Concert/Performance;9577
October 27th;The Met : Live in HD - Otello;Concert/Performance;9578
February 8th;Lore;Drama;9579
October 26th;Yong eui ja X;Thriller/Suspense;9580
April 1st;Stitches;Black Comedy;9581
March 29th;Room 237;Documentary;9582
October 26th;Silent Hill: Revelation 3D;Horror;9583
October 26th;The Loneliest Planet;Drama;9584
October 26th;The Ghastly Love of Johnny X;Comedy;9585
November 8th;Skyfall;Action;9586
October 26th;Gut;Thriller/Suspense;9587
October 26th;District of Corruption;Documentary;9588
October 26th;Fun Size;Comedy;9589
October 26th;The Last Fall;;9590
October 26th;The Black Tulip;Drama;9591
October 26th;Bad Blood;Horror;9592
October 26th;Cloud Atlas;Drama;9593
May 17th;Jagten;Drama;9594
March 8th;Dupa dealuri;Drama;9595
May 15th;Soma 301;Drama;9596
May 15th;Slow West;Western;9597
May 15th;Sin hijos;Romantic Comedy;9598
May 15th;Sicarivs: La noche y el silencio;Thriller/Suspense;9599
October 26th;Orchestra of Exiles;Documentary;9600
May 15th;Shi Er Gong Min;Thriller/Suspense;9601
May 15th;Purampokku Engira Podhuvudamai;Action;9602
April 22nd;Il racconto dei racconti;Drama;9603
May 15th;Pororo, the Racing Adventure;Adventure;9604
May 15th;Our Man in Tehran;Documentary;9605
May 15th;Pound of Flesh;Action;9606
May 15th;Ostwind 2;;9607
May 15th;Kirmizi;Drama;9608
May 15th;Know How;Musical;9609
May 15th;Ka-teu;Drama;9610
May 15th;Kakekomi onna to kakedashi otoko;;9611
May 15th;I'll See You in My Dreams;Romantic Comedy;9612
May 15th;L'homme qu'on aimait trop;Drama;9613
May 15th;Les hÃƒÂ©ritiers;Drama;9614
May 15th;Every Secret Thing;Thriller/Suspense;9615
May 15th;Echevarriatik Etxeberriara;Documentary;9616
May 15th;DivÃƒÂ£ a 2;Comedy;9617
May 15th;The Debt;Thriller/Suspense;9618
June 19th;Eden;Drama;9619
May 15th;Corsarios;Documentary;9620
May 15th;Duo Ming Lv Xing;Horror;9621
April 8th;One More Time;Comedy;9622
April 8th;My Wife is a Superstar;Romantic Comedy;9623
April 8th;Opera De Paris: Il Trovatore;Concert/Performance;9624
April 8th;Midnight Record Search;Horror;9625
February 17th;My Name Is Emily;Drama;9626
April 8th;Login;Drama;9627
April 8th;Lobos sucios;Thriller/Suspense;9628
April 8th;KÃƒÂ¼ÃƒÂ§ÃƒÂ¼k Esnaf;Comedy;9629
April 8th;Korobka;Drama;9630
September 30th;En man som heter Ove;Comedy;9631
April 8th;KÃ„Â±zkaÃƒÂ§Ã„Â±ran;Comedy;9632
December 21st;Julieta;Drama;9633
April 8th;Kali;Thriller/Suspense;9634
April 8th;Justo en lo mejor de mi vida;Drama;9635
April 8th;Memoria;Drama;9636
April 8th;The Invitation;Thriller/Suspense;9637
April 8th;High Strung;Drama;9638
March 30th;Love After Love;Drama;9639
March 30th;Kuleana;Drama;9640
March 30th;King in the Wilderness;Documentary;9641
April 8th;I am Belfast;Documentary;9642
April 8th;Insayt;Drama;9643
March 30th;Kelebekler;Black Comedy;9644
April 8th;GuaranÃƒÂ­;Drama;9645
March 30th;Journeyman;Drama;9646
March 30th;The Islands and the Whales;Documentary;9647
March 30th;Honey;;9648
March 30th;Jim Knopf und Lukas der LokomotivfÃƒÂ¼hrer;Adventure;9649
March 30th;Kabus;Horror;9650
March 30th;He Jian Shenf Shou;Drama;9651
March 30th;GodÃ¢â‚¬â„¢s Not Dead: A Light in Darkness;Drama;9652
March 30th;The Gardener;Documentary;9653
March 30th;FourPlay;Comedy;9654
March 30th;Family Possessions;Horror;9655
March 30th;Gemini;Thriller/Suspense;9656
March 30th;Les dents, pipi et au lit;Comedy;9657
March 30th;El Club de los buenos infieles;Comedy;9658
March 30th;The China Hustle;Documentary;9659
March 30th;Le collier rouge;Drama;9660
March 30th;Caught;Horror;9661
March 30th;Croc Blanc;Adventure;9662
March 30th;Carnivores;Documentary;9663
March 30th;Bizim KÃƒÂ¶yÃƒÂ¼n Sarkisi;Comedy;9664
March 30th;Birthmarked;Comedy;9665
March 30th;Chal Mohan Ranga;Drama;9666
April 7th;SÃƒÂ¼mela'nÃ„Â±n Ã…Å¾ifresi 3: CÃƒÂ¼nyor Temel;Comedy;9667
April 7th;Stage Russia: Eugene Onegin;Concert/Performance;9668
April 7th;Speech & Debate;Comedy;9669
April 13th;Cake;Drama;9670
April 7th;Soldado Argentino solo conocido por Dios;Drama;9671
April 7th;Smoking Club 129 Normas;Comedy;9672
April 7th;Shot! The Psycho-Spiritual Mantra of Rock;Documentary;9673
April 7th;Royal Ballet: Petipa's The Sleeping Beauty;Concert/Performance;9674
April 7th;Six Musicians and the City;Documentary;9675
April 7th;Salt And Fire;Thriller/Suspense;9676
April 7th;De Premier;Thriller/Suspense;9677
October 18th;The Paris Opera;Documentary;9678
April 7th;Paula Rego: Secrets and Stories;Documentary;9679
April 7th;La Parrucchiera;Comedy;9680
April 7th;The Oscar Nominated Short Films 2017: Animation;Multiple Genres;9681
April 7th;Les mauvaises herbes;;9682
April 7th;Ãƒâ€œrbita 9;Drama;9683
April 7th;Maracaibo;Thriller/Suspense;9684
April 7th;Mak Dau Dong Dong Poon Ngo Sum;Adventure;9685
April 7th;Mad to be Normal;Drama;9686
April 7th;Les P'tits explorateurs;Adventure;9687
April 7th;Liu Yue Yu Gong Jian;Comedy;9688
April 7th;Kaatru Veliyidai;Drama;9689
April 7th;Ji Fei Gou Tiao;Action;9690
April 7th;Inu ni namae wo tsukeru hi;Drama;9691
October 10th;Meet the Mormons;Documentary;9692
October 10th;Kite;Action;9693
October 10th;Kill the Messenger;Thriller/Suspense;9694
October 10th;I Am Ali;Documentary;9695
October 10th;The Judge;Drama;9696
October 10th;#Stuck;Romantic Comedy;9697
October 10th;Harmontown;Documentary;9698
October 10th;Dod Sno 2;Black Comedy;9699
October 10th;The Houses October Built;Horror;9700
October 10th;Las chicas del 3Ã‚Âº;;9701
October 10th;The Canal;Horror;9702
October 10th;Christian Mingle, The Movie;Romantic Comedy;9703
October 10th;The Devil's Hand;Thriller/Suspense;9704
October 10th;Gold;Comedy;9705
October 10th;AutÃƒÂ³mata;Thriller/Suspense;9706
October 10th;Bogowie;Drama;9707
October 10th;Alexander and the Terrible, Horrible, No Good, Very Bad Day;Adventure;9708
October 9th;Manos sucias;Thriller/Suspense;9709
October 10th;Addicted;Drama;9710
October 9th;Jack;Drama;9711
October 10th;Awake: The Life of Yogananda;Documentary;9712
October 3rd;Xin Hua Lu Fang;Comedy;9713
October 3rd;Torrente 5. OperaciÃƒÂ³n Eurovegas;Comedy;9714
October 3rd;Pek Yakinda;Comedy;9715
November 15th;Cold Turkey;Comedy;9716
November 15th;The Christmas Candle;Adventure;9717
October 3rd;The Supreme Price;Documentary;9718
November 15th;Charlie Countryman;Drama;9719
November 15th;12/12/2012;Concert/Performance;9720
November 15th;The Best Man Holiday;Comedy;9721
April 18th;Make Your Move;Musical;9722
November 15th;Blood Money;Thriller/Suspense;9723
November 7th;Jigoku de naze warui;Action;9724
May 30th;Filth;Black Comedy;9725
November 13th;Ilya and Emilia Kabakov: Enter Here;Documentary;9726
November 8th;People of a Feather;Documentary;9727
February 21st;Au bonheur des ogres;Drama;9728
November 8th;The Motel Life;Drama;9729
November 8th;Last Summer;Drama;9730
November 8th;Le jour attendra;Thriller/Suspense;9731
November 8th;How I Live Now;Drama;9732
November 8th;Go For Sisters;Thriller/Suspense;9733
November 8th;The Ghosts in Our Machine;Documentary;9734
November 8th;Best Man Down;Comedy;9735
November 8th;At Berkeley;Documentary;9736
November 8th;The Book Thief;Drama;9737
November 8th;Flores Raras;Documentary;9738
November 8th;Ass Backwards;Comedy;9739
November 8th;Great Expectations;Drama;9740
October 25th;Birdemic: Shock and Terror;Horror;9741
October 26th;Chasing Mavericks;Drama;9742
November 7th;Rasputin;Drama;9743
October 24th;Chakravyuh;Action;9744
November 8th;The Armstrong Lie;Documentary;9745
October 19th;Yogawoman;Documentary;9746
October 24th;The Zen of Bennett;Documentary;9747
October 23rd;The Story of Levi Leipheimer - The Levi Effect;Documentary;9748
October 19th;That's What She Said;Comedy;9749
October 19th;When the Iron Bird Flies;Documentary;9750
October 19th;The Sessions;Drama;9751
October 19th;Hating Breitbart;Documentary;9752
October 19th;Nobody Walks;Drama;9753
March 15th;Ginger & Rosa;Drama;9754
October 19th;Tai Chi Zero;Action;9755
October 19th;The First Time;Romantic Comedy;9756
October 19th;The Flat;Documentary;9757
October 19th;Four Assassins;Drama;9758
October 19th;El Cartel De Los Sapos;;9759
October 19th;Et si on vivait tous ensemble?;Comedy;9760
October 19th;Bigfoot: The Lost Coast Tapes;Thriller/Suspense;9761
October 19th;Bestiaire;Documentary;9762
October 18th;Smitty;Drama;9763
October 19th;Brooklyn Castle;Documentary;9764
August 29th;Road to Ninja: Naruto the Movie;Action;9765
October 19th;Alter Egos;Comedy;9766
October 19th;Student of the Year;Romantic Comedy;9767
May 15th;Azem 2: Cin Garezi;Horror;9768
May 15th;Chong sheng ai ren;Drama;9769
May 15th;Animals;Drama;9770
May 15th;Childless;Drama;9771
May 15th;Ak-ui yeon-dae-gi;;9772
May 15th;Absolution;Action;9773
December 4th;A Royal Night Out;Drama;9774
May 15th;Area 51;Thriller/Suspense;9775
May 15th;36 Vayadhinile;Drama;9776
May 15th;Mad Max: Fury Road;Action;9777
May 13th;Stone Cold Jane Austen;Comedy;9778
May 15th;Bombay Velvet;Drama;9779
May 13th;Verbotene Filme;Documentary;9780
May 8th;Yeonaeui mat;Drama;9781
May 9th;A Li Ba Ba: Da Dao Qi Bing;Adventure;9782
May 13th;Dark Star: H.R. Giger's World;Documentary;9783
May 13th;One Cut, One Life;Documentary;9784
May 8th;Le talent de mes amis;Comedy;9785
May 8th;Sweet Home;Horror;9786
May 8th;Xuan zhan;Thriller/Suspense;9787
December 4th;Spooks: The Greater Good;Action;9788
May 8th;The Seven Five;Documentary;9789
May 8th;Skin Trade;Action;9790
May 8th;Sister Code;Comedy;9791
April 8th;Chu tai chiu fung;Drama;9792
October 14th;Sarusuberi: Miss Hokusai;Drama;9793
April 8th;The Channel;Horror;9794
April 8th;Ghost Neighbor;Thriller/Suspense;9795
April 8th;Bien de Familia, una pelÃƒÂ­cula musical;Musical;9796
April 8th;Azem 3: Cin Tohumu;Horror;9797
April 8th;Baba Mirasi;Comedy;9798
April 8th;A Bruta Flor do Querer;Drama;9799
April 8th;Broke;Drama;9800
April 8th;30 Days with my Brother;Drama;9801
April 8th;91,1;Comedy;9802
April 7th;Insane;Thriller/Suspense;9803
April 7th;Xuan Yuan The Great Emperor;Drama;9804
April 8th;Mr. Right;Romantic Comedy;9805
December 2nd;L'avenir;Drama;9806
April 7th;The Dying of the Light;Documentary;9807
April 15th;The Jungle Book;Adventure;9808
April 8th;Hardcore Henry;Action;9809
April 7th;Before I Wake;Horror;9810
April 6th;Vita Activa: The Spirit of Hannah Arendt;Documentary;9811
April 6th;Le fantÃƒÂ´me de Canterville;Romantic Comedy;9812
April 22nd;The Huntsman: WinterÃ¢â‚¬â„¢s War;Action;9813
April 8th;Demolition;Drama;9814
April 6th;Couple in a Hole;Thriller/Suspense;9815
April 8th;The Boss;Comedy;9816
March 30th;Barrage;Drama;9817
November 18th;Bastille Day;Action;9818
March 30th;Best F;Black Comedy;9819
March 30th;Baaghi 2;Action;9820
April 5th;Stealing Cars;Drama;9821
March 30th;After Louie;Drama;9822
March 29th;Yu jian ni zhen hao;Drama;9823
March 30th;ArapsaÃƒÂ§i;Comedy;9824
March 29th;Vikadakumaran;Multiple Genres;9825
March 29th;Io c'ÃƒÂ¨;Comedy;9826
March 29th;Kanikuly prezidenta;Comedy;9827
March 29th;Hasta que la boda nos separe;Comedy;9828
March 29th;Kuttanadan Marppapa;Multiple Genres;9829
March 28th;Kirk Cameron: Connect;Documentary;9830
April 6th;Blockers;Comedy;9831
March 30th;Acrimony;Thriller/Suspense;9832
April 6th;7 Nyeonui Bam;Thriller/Suspense;9833
March 24th;Ice Dragon: Legend of the Blue Daisies;Adventure;9834
March 23rd;Wu Mo Zhi Sha;Horror;9835
March 23rd;Zat-Ã„Â± Mahfuz;Documentary;9836
March 23rd;What We Started;Documentary;9837
June 8th;Westwood: Punk, Icon, Activist;Documentary;9838
March 23rd;Tyut pei ba ba;Comedy;9839
March 23rd;Vykradena pryntsesa: Ruslan i Ludmila;Comedy;9840
March 23rd;Un tigre arriba de la mesa;Documentary;9841
March 23rd;Triumph: The Untold Story of Perry Wallace;Documentary;9842
April 7th;Inside:A Chinese Horror Story;Horror;9843
April 7th;The Hotel;Thriller/Suspense;9844
April 7th;The Eyes;Thriller/Suspense;9845
April 7th;Gifted;Drama;9846
April 7th;EmpatÃƒÂ­a;Documentary;9847
April 7th;Hai Jiao You Ge Wu Dian Shi;;9848
April 7th;Ejercicios de memoria;Documentary;9849
April 14th;The Fate of the Furious;Action;9850
April 7th;DrÃƒÂ¦berne fra Nibe;Comedy;9851
April 7th;Diario de viaje por EspaÃƒÂ±a;Documentary;9852
March 2nd;Dance Academy;Drama;9853
April 7th;Corporate;Thriller/Suspense;9854
March 29th;Contromano;Comedy;9855
April 28th;A Dark Song;Horror;9856
April 7th;Colossal;Drama;9857
April 7th;Cheliyaa;Drama;9858
April 7th;The Case for Christ;Drama;9859
April 7th;City of Tiny Lights;Thriller/Suspense;9860
April 7th;Bordo Bereliler Suriye;Action;9861
April 7th;Bolshoi Ballet A Hero of Our Time;Concert/Performance;9862
April 7th;Ãƒâ‚¬ bras ouverts;Comedy;9863
April 7th;Bamse och tjuvstaden;Adventure;9864
April 7th;Bethany;Horror;9865
April 7th;Ataque de pÃƒÂ¡nico;Documentary;9866
April 7th;The Assignment;Thriller/Suspense;9867
October 3rd;McDull: Me & My Mum;Adventure;9868
October 3rd;Left Behind;Thriller/Suspense;9869
October 3rd;Last Hijack;Documentary;9870
October 3rd;A Good Marriage;Thriller/Suspense;9871
October 3rd;Gone Girl;Thriller/Suspense;9872
October 3rd;The Good Lie;Drama;9873
October 3rd;The Hero of Color City;Adventure;9874
October 3rd;Drive Hard;Action;9875
October 3rd;Bitter Honey;Documentary;9876
October 2nd;Haider;Drama;9877
October 3rd;Inner Demons;Horror;9878
October 3rd;Annabelle;Horror;9879
October 1st;Pi Zi Ying Xiong 2;Action;9880
October 2nd;Bang Bang;Action;9881
October 1st;Nas: Time is Illmatic;Documentary;9882
October 1st;Men, Women and Children;Comedy;9883
October 2nd;From Here to Eternity: The Musical;Musical;9884
October 10th;Dracula Untold;Action;9885
October 31st;Horns;Horror;9886
October 1st;16 Stones;Adventure;9887
September 26th;Who Am I - Kein System ist sicher;Drama;9888
October 1st;Der Anstandige;Documentary;9889
July 10th;What We Did on Our Holiday;Comedy;9890
September 26th;The Song;Drama;9891
September 26th;Two Night Stand;Romantic Comedy;9892
November 7th;The Mercury Conspiracy;Thriller/Suspense;9893
November 7th;Geograf globus propil;Drama;9894
November 6th;Sake-Bomb;Comedy;9895
April 25th;Jeune & Jolie;Drama;9896
November 7th;Das kleine Gespenst;Adventure;9897
December 6th;Inside Llewyn Davis;Drama;9898
April 18th;En solitaire;Adventure;9899
November 3rd;Satya 2;Drama;9900
May 30th;Attila Marcel;Comedy;9901
November 6th;A Case of You;Romantic Comedy;9902
November 1st;These Birds Walk;Documentary;9903
November 1st;Running from Crazy;Documentary;9904
November 15th;The Starving Games;Comedy;9905
November 1st;The Pervert's Guide to Ideology;Documentary;9906
November 22nd;Philomena;Drama;9907
November 1st;Mysteries of the Unseen World;Documentary;9908
November 1st;Man of Tai Chi;Action;9909
November 1st;A Perfect Man;Drama;9910
November 1st;Last Love;Drama;9911
November 1st;Big Sur;Drama;9912
November 1st;Krrish 3;;9913
November 1st;Dallas Buyers Club;Drama;9914
October 31st;Vivir es fÃƒÂ¡cil con los ojos cerrados;Drama;9915
November 1st;Angels Sing;Drama;9916
October 31st;Sole A Catinelle;Comedy;9917
October 17th;Codebreaker;Drama;9918
October 19th;Alex Cross;Thriller/Suspense;9919
October 17th;AstÃƒÂ©rix et ObÃƒÂ©lix: Au service de Sa MajestÃƒÂ©;Adventure;9920
October 17th;Led Zeppelin - Celebration Day;Concert/Performance;9921
October 13th;The Met: Live in HD - L'Elisir D'Amore;Concert/Performance;9922
October 12th;A Whisper to a Roar;Documentary;9923
October 12th;Stories We Tell;Documentary;9924
October 19th;Paranormal Activity 4;Horror;9925
October 12th;Smashed;Drama;9926
October 12th;Seven Psychopaths;Comedy;9927
October 12th;Split: A Deeper Divide;Documentary;9928
October 12th;Smiley;Horror;9929
October 12th;Photographic Memory;Documentary;9930
October 26th;Pusher;Thriller/Suspense;9931
June 12th;More Than Honey;Documentary;9932
October 12th;La nouvelle guerre des boutons;Adventure;9933
October 12th;L'homme qui voulait vivre sa vie;Drama;9934
October 12th;The Iran Job;Documentary;9935
October 12th;Least Among Saints;Drama;9936
October 12th;Middle of Nowhere;Drama;9937
October 12th;Forces spÃƒÂ©ciales;Action;9938
October 12th;Gayby;Comedy;9939
May 8th;Un peu, beaucoup, aveuglÃƒÂ©ment!;Romantic Comedy;9940
October 12th;Atlas Shrugged: Part II;Drama;9941
October 2nd;Partisan;Thriller/Suspense;9942
October 12th;Excuse Me For Living;Romantic Comedy;9943
May 8th;Odnoy levoy;Comedy;9944
October 12th;Grave Encounters 2;Horror;9945
May 8th;Nounai poizun berÃƒÂ®;Comedy;9946
May 8th;Niyazi GÃƒÂ¼l DÃƒÂ¶rtnala;Adventure;9947
May 8th;Maggie;Drama;9948
May 8th;Noble;Drama;9949
May 8th;Hot Pursuit;Comedy;9950
June 15th;Hippocrate;Drama;9951
May 8th;Doroga na Berlin;Drama;9952
May 8th;Doraemon: New Nobita's Great Demon-Peko and the Exploration Party of Five;Adventure;9953
May 20th;GÃƒÂ¼eros;Comedy;9954
May 8th;Infini;Thriller/Suspense;9955
April 1st;The Dark Horse;Drama;9956
May 8th;The D Train;Comedy;9957
May 8th;Chuen lik kau saat;Action;9958
May 8th;Die abhandene Welt;Drama;9959
May 8th;Baby Steps;Comedy;9960
May 8th;Bravetown;Drama;9961
